"Dataset","Tissue","Species","Method","LLMBackend","LLMModelID","Replicate","RefinementSelector","RefinementBudgetK","Bin","BinLower","BinUpper","N","Coverage","MeanConfidence","Accuracy","AbsCalibrationError"
"BaronPancreas","Pancreas","Human","OpenAICell-ConfidenceK","openai","gpt-5",2,"confidence-k",0,3,0.2,0.3,0,0,NA,NA,NA
"BaronPancreas","Pancreas","Human","OpenAICell-ConfidenceK","openai","gpt-5",2,"confidence-k",0,4,0.3,0.4,0,0,NA,NA,NA
"BaronPancreas","Pancreas","Human","OpenAICell-ConfidenceK","openai","gpt-5",2,"confidence-k",0,5,0.4,0.5,0,0,NA,NA,NA
"BaronPancreas","Pancreas","Human","OpenAICell-ConfidenceK","openai","gpt-5",2,"confidence-k",0,6,0.5,0.6,0,0,NA,NA,NA
"BaronPancreas","Pancreas","Human","OpenAICell-ConfidenceK","openai","gpt-5",2,"confidence-k",0,7,0.6,0.7,1,0.0625,0.645,1,0.355
"BaronPancreas","Pancreas","Human","OpenAICell-ConfidenceK","openai","gpt-5",2,"confidence-k",0,8,0.7,0.8,7,0.4375,0.77,0.571428571428571,0.198571428571429
"BaronPancreas","Pancreas","Human","OpenAICell-ConfidenceK","openai","gpt-5",2,"confidence-k",0,9,0.8,0.9,7,0.4375,0.831285714285714,1,0.168714285714286
"BaronPancreas","Pancreas","Human","OpenAICell-ConfidenceK","openai","gpt-5",2,"confidence-k",0,10,0.9,1,1,0.0625,0.955,1,0.045
"BaronPancreas","Pancreas","Human","OpenAICell-NoOntologyK","openai","gpt-5",2,"evidence-no-ontology-k",0,1,0,0.1,0,0,NA,NA,NA
"BaronPancreas","Pancreas","Human","OpenAICell-NoOntologyK","openai","gpt-5",2,"evidence-no-ontology-k",0,2,0.1,0.2,0,0,NA,NA,NA
"BaronPancreas","Pancreas","Human","OpenAICell-NoOntologyK","openai","gpt-5",2,"evidence-no-ontology-k",0,3,0.2,0.3,0,0,NA,NA,NA
"BaronPancreas","Pancreas","Human","OpenAICell-NoOntologyK","openai","gpt-5",2,"evidence-no-ontology-k",0,4,0.3,0.4,0,0,NA,NA,NA
"BaronPancreas","Pancreas","Human","OpenAICell-NoOntologyK","openai","gpt-5",2,"evidence-no-ontology-k",0,5,0.4,0.5,0,0,NA,NA,NA
"BaronPancreas","Pancreas","Human","OpenAICell-NoOntologyK","openai","gpt-5",2,"evidence-no-ontology-k",0,6,0.5,0.6,0,0,NA,NA,NA
"BaronPancreas","Pancreas","Human","OpenAICell-NoOntologyK","openai","gpt-5",2,"evidence-no-ontology-k",0,7,0.6,0.7,1,0.0625,0.645,1,0.355
"BaronPancreas","Pancreas","Human","OpenAICell-NoOntologyK","openai","gpt-5",2,"evidence-no-ontology-k",0,8,0.7,0.8,7,0.4375,0.77,0.571428571428571,0.198571428571429
"BaronPancreas","Pancreas","Human","OpenAICell-NoOntologyK","openai","gpt-5",2,"evidence-no-ontology-k",0,9,0.8,0.9,7,0.4375,0.831285714285714,1,0.168714285714286
"BaronPancreas","Pancreas","Human","OpenAICell-NoOntologyK","openai","gpt-5",2,"evidence-no-ontology-k",0,10,0.9,1,1,0.0625,0.955,1,0.045
"BaronPancreas","Pancreas","Human","OpenAICell-FullRefined","openai","gpt-5",2,"full",16,1,0,0.1,0,0,NA,NA,NA
"BaronPancreas","Pancreas","Human","OpenAICell-FullRefined","openai","gpt-5",2,"full",16,2,0.1,0.2,0,0,NA,NA,NA
"BaronPancreas","Pancreas","Human","OpenAICell-FullRefined","openai","gpt-5",2,"full",16,3,0.2,0.3,0,0,NA,NA,NA
"BaronPancreas","Pancreas","Human","OpenAICell-FullRefined","openai","gpt-5",2,"full",16,4,0.3,0.4,0,0,NA,NA,NA
"BaronPancreas","Pancreas","Human","OpenAICell-FullRefined","openai","gpt-5",2,"full",16,5,0.4,0.5,0,0,NA,NA,NA
"BaronPancreas","Pancreas","Human","OpenAICell-FullRefined","openai","gpt-5",2,"full",16,6,0.5,0.6,0,0,NA,NA,NA
"BaronPancreas","Pancreas","Human","OpenAICell-FullRefined","openai","gpt-5",2,"full",16,7,0.6,0.7,2,0.125,0.685,0.5,0.185
"BaronPancreas","Pancreas","Human","OpenAICell-FullRefined","openai","gpt-5",2,"full",16,8,0.7,0.8,4,0.25,0.76125,0.5,0.26125
"BaronPancreas","Pancreas","Human","OpenAICell-FullRefined","openai","gpt-5",2,"full",16,9,0.8,0.9,9,0.5625,0.827,1,0.173
"BaronPancreas","Pancreas","Human","OpenAICell-FullRefined","openai","gpt-5",2,"full",16,10,0.9,1,1,0.0625,0.955,1,0.045
"MuraroPancreas","Pancreas","Human","OpenAI-Plain","openai","gpt-5",2,"none",0,1,0,0.1,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAI-Plain","openai","gpt-5",2,"none",0,2,0.1,0.2,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAI-Plain","openai","gpt-5",2,"none",0,3,0.2,0.3,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAI-Plain","openai","gpt-5",2,"none",0,4,0.3,0.4,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAI-Plain","openai","gpt-5",2,"none",0,5,0.4,0.5,1,0.0909090909090909,0.5,0,0.5
"MuraroPancreas","Pancreas","Human","OpenAI-Plain","openai","gpt-5",2,"none",0,6,0.5,0.6,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAI-Plain","openai","gpt-5",2,"none",0,7,0.6,0.7,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAI-Plain","openai","gpt-5",2,"none",0,8,0.7,0.8,1,0.0909090909090909,0.8,1,0.2
"MuraroPancreas","Pancreas","Human","OpenAI-Plain","openai","gpt-5",2,"none",0,9,0.8,0.9,1,0.0909090909090909,0.85,1,0.15
"MuraroPancreas","Pancreas","Human","OpenAI-Plain","openai","gpt-5",2,"none",0,10,0.9,1,8,0.727272727272727,0.98625,0.875,0.11125
"MuraroPancreas","Pancreas","Human","OpenAICell-Evidence","openai","gpt-5",2,"none",0,1,0,0.1,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-Evidence","openai","gpt-5",2,"none",0,2,0.1,0.2,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-Evidence","openai","gpt-5",2,"none",0,3,0.2,0.3,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-Evidence","openai","gpt-5",2,"none",0,4,0.3,0.4,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-Evidence","openai","gpt-5",2,"none",0,5,0.4,0.5,1,0.0909090909090909,0.5,0,0.5
"MuraroPancreas","Pancreas","Human","OpenAICell-Evidence","openai","gpt-5",2,"none",0,6,0.5,0.6,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-Evidence","openai","gpt-5",2,"none",0,7,0.6,0.7,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-Evidence","openai","gpt-5",2,"none",0,8,0.7,0.8,1,0.0909090909090909,0.8,1,0.2
"MuraroPancreas","Pancreas","Human","OpenAICell-Evidence","openai","gpt-5",2,"none",0,9,0.8,0.9,1,0.0909090909090909,0.85,1,0.15
"MuraroPancreas","Pancreas","Human","OpenAICell-Evidence","openai","gpt-5",2,"none",0,10,0.9,1,8,0.727272727272727,0.98625,0.875,0.11125
"MuraroPancreas","Pancreas","Human","OpenAICell-Calibrated","openai","gpt-5",2,"none",0,1,0,0.1,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-Calibrated","openai","gpt-5",2,"none",0,2,0.1,0.2,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-Calibrated","openai","gpt-5",2,"none",0,3,0.2,0.3,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-Calibrated","openai","gpt-5",2,"none",0,4,0.3,0.4,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-Calibrated","openai","gpt-5",2,"none",0,5,0.4,0.5,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-Calibrated","openai","gpt-5",2,"none",0,6,0.5,0.6,1,0.0909090909090909,0.575,0,0.575
"MuraroPancreas","Pancreas","Human","OpenAICell-Calibrated","openai","gpt-5",2,"none",0,7,0.6,0.7,1,0.0909090909090909,0.655,1,0.345
"MuraroPancreas","Pancreas","Human","OpenAICell-Calibrated","openai","gpt-5",2,"none",0,8,0.7,0.8,2,0.181818181818182,0.7655,1,0.2345
"MuraroPancreas","Pancreas","Human","OpenAICell-Calibrated","openai","gpt-5",2,"none",0,9,0.8,0.9,6,0.545454545454545,0.8325,0.833333333333333,0.000833333333333353
"MuraroPancreas","Pancreas","Human","OpenAICell-Calibrated","openai","gpt-5",2,"none",0,10,0.9,1,1,0.0909090909090909,0.913,1,0.087
"MuraroPancreas","Pancreas","Human","OpenAICell-SelfRefined","openai","gpt-5",2,"evidence-k",0,1,0,0.1,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-SelfRefined","openai","gpt-5",2,"evidence-k",0,2,0.1,0.2,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-SelfRefined","openai","gpt-5",2,"evidence-k",0,3,0.2,0.3,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-SelfRefined","openai","gpt-5",2,"evidence-k",0,4,0.3,0.4,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-SelfRefined","openai","gpt-5",2,"evidence-k",0,5,0.4,0.5,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-SelfRefined","openai","gpt-5",2,"evidence-k",0,6,0.5,0.6,1,0.0909090909090909,0.575,0,0.575
"MuraroPancreas","Pancreas","Human","OpenAICell-SelfRefined","openai","gpt-5",2,"evidence-k",0,7,0.6,0.7,1,0.0909090909090909,0.655,1,0.345
"MuraroPancreas","Pancreas","Human","OpenAICell-SelfRefined","openai","gpt-5",2,"evidence-k",0,8,0.7,0.8,2,0.181818181818182,0.7655,1,0.2345
"MuraroPancreas","Pancreas","Human","OpenAICell-SelfRefined","openai","gpt-5",2,"evidence-k",0,9,0.8,0.9,6,0.545454545454545,0.8325,0.833333333333333,0.000833333333333353
"MuraroPancreas","Pancreas","Human","OpenAICell-SelfRefined","openai","gpt-5",2,"evidence-k",0,10,0.9,1,1,0.0909090909090909,0.913,1,0.087
"MuraroPancreas","Pancreas","Human","OpenAICell-RandomK","openai","gpt-5",2,"random-k",0,1,0,0.1,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-RandomK","openai","gpt-5",2,"random-k",0,2,0.1,0.2,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-RandomK","openai","gpt-5",2,"random-k",0,3,0.2,0.3,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-RandomK","openai","gpt-5",2,"random-k",0,4,0.3,0.4,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-RandomK","openai","gpt-5",2,"random-k",0,5,0.4,0.5,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-RandomK","openai","gpt-5",2,"random-k",0,6,0.5,0.6,1,0.0909090909090909,0.575,0,0.575
"MuraroPancreas","Pancreas","Human","OpenAICell-RandomK","openai","gpt-5",2,"random-k",0,7,0.6,0.7,1,0.0909090909090909,0.655,1,0.345
"MuraroPancreas","Pancreas","Human","OpenAICell-RandomK","openai","gpt-5",2,"random-k",0,8,0.7,0.8,2,0.181818181818182,0.7655,1,0.2345
"MuraroPancreas","Pancreas","Human","OpenAICell-RandomK","openai","gpt-5",2,"random-k",0,9,0.8,0.9,6,0.545454545454545,0.8325,0.833333333333333,0.000833333333333353
"MuraroPancreas","Pancreas","Human","OpenAICell-RandomK","openai","gpt-5",2,"random-k",0,10,0.9,1,1,0.0909090909090909,0.913,1,0.087
"MuraroPancreas","Pancreas","Human","OpenAICell-ConfidenceK","openai","gpt-5",2,"confidence-k",0,1,0,0.1,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-ConfidenceK","openai","gpt-5",2,"confidence-k",0,2,0.1,0.2,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-ConfidenceK","openai","gpt-5",2,"confidence-k",0,3,0.2,0.3,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-ConfidenceK","openai","gpt-5",2,"confidence-k",0,4,0.3,0.4,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-ConfidenceK","openai","gpt-5",2,"confidence-k",0,5,0.4,0.5,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-ConfidenceK","openai","gpt-5",2,"confidence-k",0,6,0.5,0.6,1,0.0909090909090909,0.575,0,0.575
"MuraroPancreas","Pancreas","Human","OpenAICell-ConfidenceK","openai","gpt-5",2,"confidence-k",0,7,0.6,0.7,1,0.0909090909090909,0.655,1,0.345
"MuraroPancreas","Pancreas","Human","OpenAICell-ConfidenceK","openai","gpt-5",2,"confidence-k",0,8,0.7,0.8,2,0.181818181818182,0.7655,1,0.2345
"MuraroPancreas","Pancreas","Human","OpenAICell-ConfidenceK","openai","gpt-5",2,"confidence-k",0,9,0.8,0.9,6,0.545454545454545,0.8325,0.833333333333333,0.000833333333333353
"MuraroPancreas","Pancreas","Human","OpenAICell-ConfidenceK","openai","gpt-5",2,"confidence-k",0,10,0.9,1,1,0.0909090909090909,0.913,1,0.087
"MuraroPancreas","Pancreas","Human","OpenAICell-NoOntologyK","openai","gpt-5",2,"evidence-no-ontology-k",0,1,0,0.1,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-NoOntologyK","openai","gpt-5",2,"evidence-no-ontology-k",0,2,0.1,0.2,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-NoOntologyK","openai","gpt-5",2,"evidence-no-ontology-k",0,3,0.2,0.3,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-NoOntologyK","openai","gpt-5",2,"evidence-no-ontology-k",0,4,0.3,0.4,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-NoOntologyK","openai","gpt-5",2,"evidence-no-ontology-k",0,5,0.4,0.5,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-NoOntologyK","openai","gpt-5",2,"evidence-no-ontology-k",0,6,0.5,0.6,1,0.0909090909090909,0.575,0,0.575
"MuraroPancreas","Pancreas","Human","OpenAICell-NoOntologyK","openai","gpt-5",2,"evidence-no-ontology-k",0,7,0.6,0.7,1,0.0909090909090909,0.655,1,0.345
"MuraroPancreas","Pancreas","Human","OpenAICell-NoOntologyK","openai","gpt-5",2,"evidence-no-ontology-k",0,8,0.7,0.8,2,0.181818181818182,0.7655,1,0.2345
"MuraroPancreas","Pancreas","Human","OpenAICell-NoOntologyK","openai","gpt-5",2,"evidence-no-ontology-k",0,9,0.8,0.9,6,0.545454545454545,0.8325,0.833333333333333,0.000833333333333353
"MuraroPancreas","Pancreas","Human","OpenAICell-NoOntologyK","openai","gpt-5",2,"evidence-no-ontology-k",0,10,0.9,1,1,0.0909090909090909,0.913,1,0.087
"MuraroPancreas","Pancreas","Human","OpenAICell-FullRefined","openai","gpt-5",2,"full",11,1,0,0.1,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-FullRefined","openai","gpt-5",2,"full",11,2,0.1,0.2,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-FullRefined","openai","gpt-5",2,"full",11,3,0.2,0.3,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-FullRefined","openai","gpt-5",2,"full",11,4,0.3,0.4,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-FullRefined","openai","gpt-5",2,"full",11,5,0.4,0.5,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-FullRefined","openai","gpt-5",2,"full",11,6,0.5,0.6,1,0.0909090909090909,0.513,0,0.513
"MuraroPancreas","Pancreas","Human","OpenAICell-FullRefined","openai","gpt-5",2,"full",11,7,0.6,0.7,1,0.0909090909090909,0.69,1,0.31
"MuraroPancreas","Pancreas","Human","OpenAICell-FullRefined","openai","gpt-5",2,"full",11,8,0.7,0.8,1,0.0909090909090909,0.788,1,0.212
"MuraroPancreas","Pancreas","Human","OpenAICell-FullRefined","openai","gpt-5",2,"full",11,9,0.8,0.9,7,0.636363636363636,0.836714285714286,0.714285714285714,0.122428571428571
"MuraroPancreas","Pancreas","Human","OpenAICell-FullRefined","openai","gpt-5",2,"full",11,10,0.9,1,1,0.0909090909090909,0.913,1,0.087
"TasicBrain","Brain","Mouse","OpenAI-Plain","openai","gpt-5",2,"none",0,1,0,0.1,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAI-Plain","openai","gpt-5",2,"none",0,2,0.1,0.2,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAI-Plain","openai","gpt-5",2,"none",0,3,0.2,0.3,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAI-Plain","openai","gpt-5",2,"none",0,4,0.3,0.4,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAI-Plain","openai","gpt-5",2,"none",0,5,0.4,0.5,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAI-Plain","openai","gpt-5",2,"none",0,6,0.5,0.6,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAI-Plain","openai","gpt-5",2,"none",0,7,0.6,0.7,1,0.0666666666666667,0.7,1,0.3
"TasicBrain","Brain","Mouse","OpenAI-Plain","openai","gpt-5",2,"none",0,8,0.7,0.8,1,0.0666666666666667,0.75,1,0.25
"TasicBrain","Brain","Mouse","OpenAI-Plain","openai","gpt-5",2,"none",0,9,0.8,0.9,3,0.2,0.883333333333333,1,0.116666666666667
"TasicBrain","Brain","Mouse","OpenAI-Plain","openai","gpt-5",2,"none",0,10,0.9,1,10,0.666666666666667,0.981,1,0.019
"TasicBrain","Brain","Mouse","OpenAICell-Evidence","openai","gpt-5",2,"none",0,1,0,0.1,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-Evidence","openai","gpt-5",2,"none",0,2,0.1,0.2,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-Evidence","openai","gpt-5",2,"none",0,3,0.2,0.3,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-Evidence","openai","gpt-5",2,"none",0,4,0.3,0.4,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-Evidence","openai","gpt-5",2,"none",0,5,0.4,0.5,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-Evidence","openai","gpt-5",2,"none",0,6,0.5,0.6,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-Evidence","openai","gpt-5",2,"none",0,7,0.6,0.7,1,0.0666666666666667,0.7,1,0.3
"TasicBrain","Brain","Mouse","OpenAICell-Evidence","openai","gpt-5",2,"none",0,8,0.7,0.8,1,0.0666666666666667,0.75,1,0.25
"TasicBrain","Brain","Mouse","OpenAICell-Evidence","openai","gpt-5",2,"none",0,9,0.8,0.9,3,0.2,0.883333333333333,1,0.116666666666667
"TasicBrain","Brain","Mouse","OpenAICell-Evidence","openai","gpt-5",2,"none",0,10,0.9,1,10,0.666666666666667,0.981,1,0.019
"TasicBrain","Brain","Mouse","OpenAICell-Calibrated","openai","gpt-5",2,"none",0,1,0,0.1,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-Calibrated","openai","gpt-5",2,"none",0,2,0.1,0.2,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-Calibrated","openai","gpt-5",2,"none",0,3,0.2,0.3,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-Calibrated","openai","gpt-5",2,"none",0,4,0.3,0.4,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-Calibrated","openai","gpt-5",2,"none",0,5,0.4,0.5,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-Calibrated","openai","gpt-5",2,"none",0,6,0.5,0.6,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-Calibrated","openai","gpt-5",2,"none",0,7,0.6,0.7,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-Calibrated","openai","gpt-5",2,"none",0,8,0.7,0.8,6,0.4,0.7895,1,0.2105
"TasicBrain","Brain","Mouse","OpenAICell-Calibrated","openai","gpt-5",2,"none",0,9,0.8,0.9,7,0.466666666666667,0.845142857142857,1,0.154857142857143
"TasicBrain","Brain","Mouse","OpenAICell-Calibrated","openai","gpt-5",2,"none",0,10,0.9,1,2,0.133333333333333,0.955,1,0.045
"TasicBrain","Brain","Mouse","OpenAICell-SelfRefined","openai","gpt-5",2,"evidence-k",0,1,0,0.1,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-SelfRefined","openai","gpt-5",2,"evidence-k",0,2,0.1,0.2,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-SelfRefined","openai","gpt-5",2,"evidence-k",0,3,0.2,0.3,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-SelfRefined","openai","gpt-5",2,"evidence-k",0,4,0.3,0.4,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-SelfRefined","openai","gpt-5",2,"evidence-k",0,5,0.4,0.5,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-SelfRefined","openai","gpt-5",2,"evidence-k",0,6,0.5,0.6,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-SelfRefined","openai","gpt-5",2,"evidence-k",0,7,0.6,0.7,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-SelfRefined","openai","gpt-5",2,"evidence-k",0,8,0.7,0.8,6,0.4,0.7895,1,0.2105
"TasicBrain","Brain","Mouse","OpenAICell-SelfRefined","openai","gpt-5",2,"evidence-k",0,9,0.8,0.9,7,0.466666666666667,0.845142857142857,1,0.154857142857143
"TasicBrain","Brain","Mouse","OpenAICell-SelfRefined","openai","gpt-5",2,"evidence-k",0,10,0.9,1,2,0.133333333333333,0.955,1,0.045
"TasicBrain","Brain","Mouse","OpenAICell-RandomK","openai","gpt-5",2,"random-k",0,1,0,0.1,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-RandomK","openai","gpt-5",2,"random-k",0,2,0.1,0.2,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-RandomK","openai","gpt-5",2,"random-k",0,3,0.2,0.3,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-RandomK","openai","gpt-5",2,"random-k",0,4,0.3,0.4,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-RandomK","openai","gpt-5",2,"random-k",0,5,0.4,0.5,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-RandomK","openai","gpt-5",2,"random-k",0,6,0.5,0.6,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-RandomK","openai","gpt-5",2,"random-k",0,7,0.6,0.7,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-RandomK","openai","gpt-5",2,"random-k",0,8,0.7,0.8,6,0.4,0.7895,1,0.2105
"TasicBrain","Brain","Mouse","OpenAICell-RandomK","openai","gpt-5",2,"random-k",0,9,0.8,0.9,7,0.466666666666667,0.845142857142857,1,0.154857142857143
"TasicBrain","Brain","Mouse","OpenAICell-RandomK","openai","gpt-5",2,"random-k",0,10,0.9,1,2,0.133333333333333,0.955,1,0.045
"TasicBrain","Brain","Mouse","OpenAICell-ConfidenceK","openai","gpt-5",2,"confidence-k",0,1,0,0.1,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-ConfidenceK","openai","gpt-5",2,"confidence-k",0,2,0.1,0.2,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-ConfidenceK","openai","gpt-5",2,"confidence-k",0,3,0.2,0.3,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-ConfidenceK","openai","gpt-5",2,"confidence-k",0,4,0.3,0.4,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-ConfidenceK","openai","gpt-5",2,"confidence-k",0,5,0.4,0.5,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-ConfidenceK","openai","gpt-5",2,"confidence-k",0,6,0.5,0.6,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-ConfidenceK","openai","gpt-5",2,"confidence-k",0,7,0.6,0.7,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-ConfidenceK","openai","gpt-5",2,"confidence-k",0,8,0.7,0.8,6,0.4,0.7895,1,0.2105
"TasicBrain","Brain","Mouse","OpenAICell-ConfidenceK","openai","gpt-5",2,"confidence-k",0,9,0.8,0.9,7,0.466666666666667,0.845142857142857,1,0.154857142857143
"TasicBrain","Brain","Mouse","OpenAICell-ConfidenceK","openai","gpt-5",2,"confidence-k",0,10,0.9,1,2,0.133333333333333,0.955,1,0.045
"TasicBrain","Brain","Mouse","OpenAICell-NoOntologyK","openai","gpt-5",2,"evidence-no-ontology-k",0,1,0,0.1,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-NoOntologyK","openai","gpt-5",2,"evidence-no-ontology-k",0,2,0.1,0.2,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-NoOntologyK","openai","gpt-5",2,"evidence-no-ontology-k",0,3,0.2,0.3,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-NoOntologyK","openai","gpt-5",2,"evidence-no-ontology-k",0,4,0.3,0.4,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-NoOntologyK","openai","gpt-5",2,"evidence-no-ontology-k",0,5,0.4,0.5,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-NoOntologyK","openai","gpt-5",2,"evidence-no-ontology-k",0,6,0.5,0.6,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-NoOntologyK","openai","gpt-5",2,"evidence-no-ontology-k",0,7,0.6,0.7,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-NoOntologyK","openai","gpt-5",2,"evidence-no-ontology-k",0,8,0.7,0.8,6,0.4,0.7895,1,0.2105
"TasicBrain","Brain","Mouse","OpenAICell-NoOntologyK","openai","gpt-5",2,"evidence-no-ontology-k",0,9,0.8,0.9,7,0.466666666666667,0.845142857142857,1,0.154857142857143
"TasicBrain","Brain","Mouse","OpenAICell-NoOntologyK","openai","gpt-5",2,"evidence-no-ontology-k",0,10,0.9,1,2,0.133333333333333,0.955,1,0.045
"TasicBrain","Brain","Mouse","OpenAICell-FullRefined","openai","gpt-5",2,"full",15,1,0,0.1,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-FullRefined","openai","gpt-5",2,"full",15,2,0.1,0.2,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-FullRefined","openai","gpt-5",2,"full",15,3,0.2,0.3,0,0,NA,NA,NA
